time,seconds_elapsed,relativeAltitude,pressure
1708009877377286700,56.15928662109375,2.3727645874023438,1004.7454833984375
1708009877417288000,56.199287841796874,2.3938980102539062,1004.7431640625
1708009877457282300,56.2392822265625,2.6369857788085938,1004.7140502929688
1708009877497282300,56.2792822265625,2.5445098876953125,1004.72509765625
1708009877537283300,56.319283447265626,2.610565185546875,1004.7172241210938
1708009877577286100,56.3592861328125,2.5445098876953125,1004.72509765625
1708009877617282300,56.3992822265625,2.6501998901367188,1004.7123413085938
1708009877657286700,56.43928662109375,2.4256057739257812,1004.7393188476562
1708009877697279700,56.47927978515625,2.2855682373046875,1004.7559204101562
1708009877737283300,56.51928344726562,2.5577239990234375,1004.7235717773438
1708009877777280500,56.559280517578124,2.7400360107421875,1004.7017211914062
1708009877817287000,56.599286865234376,2.5022354125976562,1004.72998046875
1708009877857279500,56.639279541015625,2.364837646484375,1004.7465209960938
1708009877897289700,56.67928979492188,2.3436965942382812,1004.7490844726562
1708009877937281500,56.719281494140624,2.6528396606445312,1004.7120971679688
1708009877977286700,56.75928662109375,2.6211318969726562,1004.7159423828125
1708009878017283300,56.79928344726562,2.6132049560546875,1004.716796875
1708009878057285400,56.83928540039062,2.6977615356445312,1004.7066040039062
1708009878097286400,56.879286376953125,2.7321090698242188,1004.7025756835938
1708009878137277400,56.91927734375,2.3489837646484375,1004.7482299804688
1708009878177287400,56.95928735351563,2.2829208374023438,1004.756103515625
1708009878217280300,56.9992802734375,2.7321090698242188,1004.7025756835938
1708009878257290800,57.039290771484374,2.8695068359375,1004.6864013671875
1708009878297282800,57.07928271484375,2.9249954223632812,1004.6798095703125
1708009878337278000,57.11927783203125,2.6607666015625,1004.7113037109375
1708009878377288400,57.15928833007813,2.6343460083007812,1004.7142333984375
1708009878417291500,57.19929150390625,2.7347564697265625,1004.7023315429688
1708009878457281800,57.23928173828125,2.8880081176757812,1004.68408203125
1708009878497286100,57.2792861328125,2.8298721313476562,1004.6911010742188
1708009878537279000,57.31927905273437,3.1680831909179688,1004.6505126953125
1708009878577291500,57.35929150390625,2.7479629516601562,1004.7006225585938
1708009878617280300,57.3992802734375,2.800811767578125,1004.6944580078125
1708009878657284600,57.43928466796875,2.7136154174804688,1004.7047119140625
1708009878697282000,57.479281982421874,3.0042648315429688,1004.6702880859375
1708009878737285400,57.51928540039062,3.2737808227539062,1004.63818359375
1708009878777283600,57.55928369140625,3.5300750732421875,1004.6073608398438
1708009878817282300,57.5992822265625,3.1231689453125,1004.656005859375
1708009878857278500,57.63927856445312,3.7335357666015625,1004.5831298828125
1708009878897288400,57.67928833007812,3.881500244140625,1004.5657348632812
1708009878937281000,57.71928100585937,3.6833267211914062,1004.5892944335938
1708009878977281300,57.75928125,3.5829238891601562,1004.6011962890625
1708009879017282000,57.799281982421874,3.4191055297851562,1004.6207275390625
1708009879057279700,57.83927978515625,3.4560928344726562,1004.6162719726562
1708009879097287200,57.879287109375,3.218292236328125,1004.64453125
1708009879137282600,57.91928247070312,3.22357177734375,1004.6439208984375
1708009879177286400,57.95928637695312,3.3107681274414062,1004.6337280273438
1708009879217280500,57.99928051757813,3.5036544799804688,1004.6107788085938
1708009879257280000,58.039280029296876,3.7784500122070312,1004.5778198242188
1708009879297293300,58.079293212890626,3.3239822387695312,1004.6322021484375
1708009879337278000,58.11927783203125,3.3292617797851562,1004.63134765625
1708009879377280500,58.159280517578125,3.3556900024414062,1004.628173828125
1708009879417283800,58.19928393554687,3.2288589477539062,1004.6432495117188
1708009879457280500,58.23928051757812,3.5538558959960938,1004.6047973632812
1708009879497284600,58.27928466796875,3.26849365234375,1004.6387939453125
1708009879537280800,58.31928076171875,3.3398361206054688,1004.630126953125
1708009879577285400,58.359285400390625,3.281707763671875,1004.6370849609375
1708009879617280500,58.39928051757813,3.3926773071289062,1004.6239624023438
1708009879657283000,58.43928295898438,3.3028411865234375,1004.634765625
1708009879697279500,58.47927954101562,3.3398361206054688,1004.630126953125
1708009879737280000,58.51928002929687,3.0174789428710938,1004.6687622070312
1708009879777287000,58.55928686523438,3.3213348388671875,1004.6324462890625
1708009879817286000,58.59928588867187,2.9910507202148438,1004.6717529296875
1708009879857284000,58.6392841796875,3.2473526000976562,1004.6411743164062
1708009879897279500,58.679279541015624,3.2341461181640625,1004.642822265625
1708009879937279000,58.71927905273437,2.9038619995117188,1004.6821899414062
1708009879977283600,58.75928369140625,2.996337890625,1004.671142578125
1708009880017284600,58.79928466796875,3.0756072998046875,1004.6617431640625
1708009880057289200,58.83928930664062,3.3319091796875,1004.6311645507812
1708009880097281800,58.87928173828125,3.2790603637695312,1004.6375122070312
1708009880137280000,58.91928002929688,3.0888214111328125,1004.6600341796875
1708009880177282300,58.9592822265625,3.3134078979492188,1004.6334838867188
1708009880217283600,58.99928369140625,3.1337356567382812,1004.6547241210938
1708009880257279700,59.03927978515625,3.2394256591796875,1004.6422119140625
1708009880297287400,59.079287353515625,2.983123779296875,1004.6727905273438
1708009880337280300,59.1192802734375,3.0201187133789062,1004.6683349609375
1708009880377283300,59.15928344726562,3.0201187133789062,1004.6683349609375
1708009880417287400,59.19928735351562,3.2420730590820312,1004.6417846679688
1708009880457285600,59.23928564453125,2.901214599609375,1004.6826171875
1708009880497286100,59.2792861328125,2.7215423583984375,1004.703857421875
1708009880537293000,59.31929296875,3.2632064819335938,1004.6394653320312
1708009880577287200,59.359287109375,3.1892242431640625,1004.648193359375
1708009880617284600,59.39928466796875,3.3609695434570312,1004.6277465820312
1708009880657287000,59.43928686523437,3.3028411865234375,1004.634765625
1708009880697295000,59.479295166015625,3.0174789428710938,1004.6685791015625
1708009880737279700,59.51927978515625,3.154876708984375,1004.6522216796875
1708009880777285600,59.55928564453125,3.1812973022460938,1004.6489868164062
1708009880817289700,59.59928979492187,3.0042648315429688,1004.6702880859375
1708009880857284900,59.639284912109375,2.9382095336914062,1004.6781005859375
1708009880897284000,59.6792841796875,2.951416015625,1004.6766357421875
1708009880937279700,59.71927978515625,2.8906478881835938,1004.6836547851562
1708009880977287400,59.759287353515624,2.9117889404296875,1004.6813354492188
1708009881017284600,59.79928466796875,2.6792678833007812,1004.7089233398438
1708009881057284900,59.83928491210938,3.0174789428710938,1004.6687622070312
1708009881097290000,59.8792900390625,2.592071533203125,1004.7193603515625
1708009881137281800,59.91928173828125,2.4731674194335938,1004.7333984375
1708009881177281800,59.95928173828125,2.592071533203125,1004.7193603515625
1708009881217291800,59.99929174804687,2.8219451904296875,1004.6919555664062
1708009881257289700,60.03928979492188,2.8563003540039062,1004.6879272460938
1708009881297287700,60.07928759765625,3.0201187133789062,1004.6683349609375
1708009881337281500,60.11928149414062,3.1390228271484375,1004.6541137695312
1708009881377285400,60.15928540039062,3.091461181640625,1004.65966796875
1708009881417284400,60.199284423828125,3.3107681274414062,1004.6337280273438
1708009881457282600,60.239282470703124,3.382110595703125,1004.6251831054688
1708009881497285600,60.27928564453125,3.072967529296875,1004.6621704101562
1708009881537287000,60.319286865234375,2.8747940063476562,1004.685791015625
1708009881577283300,60.359283447265625,2.9249954223632812,1004.6796264648438
1708009881617293300,60.399293212890626,3.2949142456054688,1004.6356201171875
1708009881657285400,60.439285400390624,3.4719467163085938,1004.6143798828125
1708009881697285600,60.47928564453125,3.464019775390625,1004.615234375
1708009881737280300,60.5192802734375,3.4983673095703125,1004.6112060546875
1708009881777284000,60.5592841796875,3.255279541015625,1004.6403198242188
1708009881817290000,60.5992900390625,3.3266220092773438,1004.6317749023438
1708009881857288200,60.6392880859375,3.2605667114257812,1004.6396484375
1708009881897292000,60.6792919921875,3.7335357666015625,1004.5831298828125
1708009881937280500,60.71928051757813,3.5036544799804688,1004.6105346679688
1708009881977288000,60.759287841796876,3.2922744750976562,1004.6358642578125
1708009882017284000,60.7992841796875,3.2077178955078125,1004.6460571289062
1708009882057284900,60.83928491210938,2.6660537719726562,1004.71044921875
1708009882097286000,60.87928588867187,2.8906478881835938,1004.683837890625
1708009882137282600,60.91928247070312,2.9249954223632812,1004.6798095703125
1708009882177292500,60.95929248046875,3.2394256591796875,1004.6422119140625
1708009882217285000,60.99928515625,3.1971511840820312,1004.6470947265625
1708009882257282800,61.03928271484375,3.0201187133789062,1004.6683349609375
1708009882297288400,61.07928833007813,2.7426834106445312,1004.7012939453125
1708009882337280300,61.1192802734375,3.2711334228515625,1004.6383666992188
1708009882377288200,61.1592880859375,2.89593505859375,1004.6832275390625
1708009882417285000,61.19928515625,2.9355697631835938,1004.6785278320312
1708009882457284900,61.239284912109376,2.6581268310546875,1004.7114868164062
1708009882497298200,61.279298095703126,2.8430862426757812,1004.6895751953125
1708009882537286100,61.3192861328125,2.547149658203125,1004.724853515625
1708009882577283300,61.359283447265625,2.7479629516601562,1004.7006225585938
1708009882617289200,61.399289306640625,2.446746826171875,1004.7367553710938
1708009882657284600,61.43928466796875,2.964630126953125,1004.6749267578125
1708009882697290500,61.47929052734375,2.6819076538085938,1004.708740234375
1708009882737282000,61.51928198242187,2.629058837890625,1004.715087890625
1708009882777288700,61.55928881835938,2.2802810668945312,1004.7565307617188
1708009882817297400,61.59929736328125,2.4969482421875,1004.7305908203125
1708009882857285000,61.63928515625,2.5630035400390625,1004.7229614257812
1708009882897289500,61.67928955078125,2.64227294921875,1004.71337890625
1708009882937277400,61.71927734375,2.51544189453125,1004.728515625
1708009882977283300,61.759283447265624,2.7453231811523438,1004.7010498046875
1708009883017281000,61.79928100585938,2.9619903564453125,1004.6751708984375
1708009883057280000,61.83928002929687,2.9355697631835938,1004.6783447265625
1708009883097286400,61.879286376953125,2.51544189453125,1004.728515625
1708009883137289000,61.9192890625,2.5524368286132812,1004.7239990234375
1708009883177283000,61.959282958984375,2.1375961303710938,1004.7735595703125
